#{"t_start": 1765809665.4837382, "env_id": "None"}
r,l,t
2168.197147,1001,7398.887012
2421.669452,1001,7403.844232
1994.455929,1001,7408.075171
2427.053648,1001,7412.282264
2275.736718,1001,7416.498509
2299.185514,1001,7421.505727
1819.889561,1001,7425.724084
2297.086078,1001,7429.931941
813.911927,447,7431.911595
2273.901397,1001,7436.111844
2173.717958,1001,7441.079914
2131.447652,1001,7445.298131
2121.469355,1001,7449.609014
730.83899,417,7451.461419
2330.217879,1001,7456.413469
603.748704,310,7457.833255
135.935919,101,7458.412426
341.04839,307,7459.814363
2171.976039,1001,7464.028201
2457.174729,1001,7468.232206
748.797747,400,7470.01975
608.426964,300,7471.45233
2288.616734,1001,7476.611863
2113.62288,1001,7480.860355
2158.493945,1001,7485.123766
2353.300126,1001,7489.334946
2463.205796,1001,7494.285583
1302.045659,713,7497.344073
2142.483491,1001,7501.554063
1114.110486,737,7504.710062
2323.661816,1001,7508.952504
2302.455967,1001,7513.980176
2347.399673,1001,7518.179865
2222.133332,1001,7522.39565
2435.072557,1001,7526.602584
2152.106534,1001,7531.566835
2043.789678,1001,7535.796524
2392.06605,1001,7540.037816
2281.964773,1001,7544.295891
2197.367345,1001,7549.338915
2256.960646,1001,7553.595979
2420.134567,1001,7557.820751
683.525987,369,7559.49244
2062.121339,1001,7563.72351
2056.157955,1001,7568.732996
2298.047843,1001,7572.980068
1960.60642,1001,7577.276814
2200.161755,1001,7581.502498
2473.803569,1001,7586.468564
2322.906731,1001,7590.689704
2359.892187,1001,7594.934012
2116.277696,1001,7599.20779
2365.932347,1001,7604.185576
795.58418,385,7605.916041
2297.364971,1001,7610.151036
1293.114401,708,7613.189247
2027.486999,1001,7617.413432
2279.194608,1001,7622.389679
2302.913993,1001,7626.622226
2469.801215,1001,7630.87999
2278.018942,1001,7635.103849
1275.558192,744,7639.099884
103.798445,78,7639.59306
2304.638685,1001,7643.822945
2355.539557,1001,7648.048163
700.466871,354,7649.68735
2067.154235,1001,7653.966142
555.790078,263,7655.984361
215.831082,141,7656.750114
2195.056595,1001,7661.163834
2295.849407,1001,7665.384625
2387.945061,1001,7669.596104
2175.693396,1001,7674.56607
2329.155065,1001,7678.790175
2154.069814,1001,7683.00362
2455.500253,1001,7687.23484
2255.828859,1001,7691.485137
2361.031268,1001,7696.457158
2407.929072,1001,7700.669395
2189.520788,1001,7704.945565
2458.406972,1001,7709.153589
2328.713204,1001,7714.153
2257.647824,1001,7718.39697
2192.529079,1001,7722.623979
127.848493,93,7723.178058
2444.398079,1001,7727.400502
2182.292272,1001,7732.373325
1914.663066,1001,7736.608464
1481.985351,850,7740.216868
2246.600426,1001,7744.45472
2417.630733,1001,7749.450291
1201.06822,663,7752.313076
603.399854,305,7753.715758
2280.921085,1001,7757.922813
2371.083111,1001,7762.142836
1075.14754,582,7765.427174
1852.538427,1001,7769.715424
2176.108201,1001,7774.139632
630.669078,331,7775.694873
2202.073612,1001,7779.946397
1382.768113,780,7784.073503
2063.903086,1001,7788.293263
2162.153894,1001,7792.509747
2297.988067,1001,7796.725958
616.092185,318,7798.180569
